# Quick character corpus derived from pinned rime-cangjie and rime-essay sources.
# Canonical Cangjie code is converted to first+last Quick code; reviewed HK rows are merged by text.
# rime-cangjie commit: 52d90a1b1312e74042b38c1cbc8142defbc53171; SHA-256: 18d989bf21d0bb86b402f18be4dd060bf2653896c95448afb01d4da2e6be5464
# rime-essay commit: 0debef3f5ae37f081758dd8bbd1fe79719410f7c; SHA-256: 4f32414039eb7f8a876acd8e94bd81c78fefafde56a352f7a3b8b2b74ca09c71
# Frequency units: 0.2000 + 0.6000 * count / (count + 10000), truncated to four decimals.
# Fields: char,quick_code,cangjie_code,freq,hk_core
char,quick_code,cangjie_code,freq,hk_core
漩,eo,eyso,0.2363,0
洮,eo,elmo,0.2354,0
沢,eo,eso,0.2352,0
浹,eo,ekoo,0.2346,0
淀,eo,ejmo,0.2327,0
涿,eo,emso,0.2325,0
浞,eo,eryo,0.2320,0
泅,eo,ewo,0.2305,0
潒,eo,enao,0.2299,0
溷,eo,ewmo,0.2282,0
湪,eo,evno,0.2277,0
渋,eo,eymo,0.2276,0
濋,eo,eddo,0.2274,0
氼,eo,eo,0.2251,0
泆,eo,ehqo,0.2236,0
渓,eo,ebqo,0.2227,0
漎,eo,ehoo,0.2220,0
瀽,eo,ejto,0.2217,0
汄,eo,eo,0.2202,0
歠,eo,ewno,0.2198,0
澨,eo,ehmo,0.2198,0
泤,eo,evio,0.2197,0
泒,eo,ehvo,0.2193,0
潨,eo,ehto,0.2179,0
溕,eo,ebmo,0.2177,0
湵,eo,etgo,0.2163,0
澽,eo,eypo,0.2162,0
潀,eo,ewlo,0.2154,0
灍,eo,eano,0.2137,0
欼,eo,eeeeo,0.2130,0
澰,eo,eomo,0.2129,0
澻,eo,eyto,0.2129,0
沠,eo,ehlo,0.2128,0
漇,eo,ehoo,0.2128,0
溛,eo,ejco,0.2117,0
混,ep,eapp,0.4728,0
添,ep,ehkp,0.3452,0
泥,ep,esp,0.3289,0
灑,ep,emmp,0.2821,0
沁,ep,ep,0.2664,0
濾,ep,eypp,0.2533,0
沱,ep,ejp,0.2406,0
泯,ep,ervp,0.2397,0
洩,ep,elwp,0.2377,0
瀧,ep,eybp,0.2375,0
漉,ep,eixp,0.2327,0
泚,ep,eymp,0.2302,0
淰,ep,eoip,0.2295,0
懣,ep,ebp,0.2277,0
滺,ep,eokp,0.2249,0
涊,ep,esip,0.2242,0
渇,ep,eapp,0.2236,0
沘,ep,epp,0.2222,0
漶,ep,ellp,0.2219,0
惉,ep,erp,0.2218,0
澸,ep,eirp,0.2205,0
潓,ep,ejip,0.2204,0
澺,ep,eytp,0.2197,0
淴,ep,ephp,0.2192,0
慂,ep,ebp,0.2187,0
濨,ep,etvp,0.2177,0
汦,ep,ehvp,0.2169,0
懘,ep,ebp,0.2165,0
溗,ep,ehdp,0.2163,0
溌,ep,enop,0.2154,0
濍,ep,etpp,0.2140,0
濦,ep,ebmp,0.2132,0
汑,ep,ehp,0.2131,0
沎,ep,eop,0.2128,0
漗,ep,ehwp,0.2113,0
瀗,ep,ejqp,0.2108,0
洋,eq,etq,0.3829,0
津,eq,elq,0.2884,0
泮,eq,efq,0.2359,0
潿,eq,ewdq,0.2338,0
潷,eq,ehlq,0.2324,0
澥,eq,enbq,0.2282,0
挲,eq,ehq,0.2272,0
洚,eq,eheq,0.2246,0
汼,eq,ehq,0.2236,0
潾,eq,efdq,0.2217,0
湋,eq,edmq,0.2208,0
溿,eq,ewfq,0.2207,0
湕,eq,enkq,0.2204,0
洠,eq,eihq,0.2177,0
淎,eq,eqkq,0.2144,0
浶,eq,ejhq,0.2126,0
漽,eq,eseq,0.2123,0
澾,eq,eygq,0.2000,0
活,er,ehjr,0.4939,0
河,er,emnr,0.3948,0
治,er,eir,0.3825,0
洞,er,ebmr,0.3634,0
減,er,eihr,0.3518,0
洛,er,eher,0.3239,0
沿,er,ecr,0.3176,0
浩,er,ehgr,0.3172,0
浴,er,ecor,0.2984,0
沾,er,eyr,0.2782,0
溶,er,ejcr,0.2654,0
滄,er,eoir,0.2599,0
沽,er,ejr,0.2547,0
淌,er,efbr,0.2526,0
洽,er,eomr,0.2524,0
渦,er,ebbr,0.2454,0
漪,er,ekhr,0.2438,0
沼,er,eshr,0.2421,0
潞,er,ermr,0.2412,0
澹,er,encr,0.2381,0
漚,er,esrr,0.2365,0
涸,er,ewjr,0.2363,0
滘,er,ebcr,0.2361,0
洳,er,evr,0.2355,0
涫,er,ejrr,0.2340,0
浯,er,emmr,0.2329,0
溏,er,eilr,0.2328,0
涪,er,eytr,0.2327,0
洺,er,enir,0.2318,0
洄,er,ewr,0.2309,0
湁,er,eqor,0.2296,0
湉,er,ephr,0.2292,0
澔,er,ehar,0.2285,0
滒,er,emrr,0.2280,0
渃,er,etkr,0.2245,0
洉,er,ehmr,0.2242,0
浛,er,eoir,0.2241,0
滣,er,emvr,0.2239,0
泇,er,eksr,0.2235,0
淍,er,ebgr,0.2232,0
泂,er,ebr,0.2231,0
涻,er,eomr,0.2230,0
瀯,er,effr,0.2223,0
溚,er,etor,0.2219,0
濶,er,eanr,0.2216,0
涺,er,esjr,0.2215,0
泃,er,epr,0.2214,0
涒,er,eskr,0.2210,0
渮,er,etmr,0.2210,0
渽,er,ejir,0.2192,0
硰,er,ehmr,0.2186,0
呇,er,er,0.2178,0
浻,er,ebcr,0.2176,0
瀶,er,eslr,0.2175,0
碆,er,eemr,0.2170,0
泀,er,esmr,0.2166,0
湱,er,eqjr,0.2156,0
渹,er,epyr,0.2152,0
沰,er,emr,0.2146,0
沯,er,emr,0.2123,0
洁,er,egr,0.2053,0
湧,es,enbs,0.2723,0
污,es,emms,0.2551,0
澇,es,effs,0.2442,0
渤,es,ejds,0.2416,0
沔,es,emls,0.2319,0
滂,es,eybs,0.2312,0
泐,es,enls,0.2300,0
汸,es,eyhs,0.2284,0
汚,es,emjs,0.2269,0
洰,es,ess,0.2266,0
洿,es,ekms,0.2257,0
淓,es,etys,0.2252,0
氻,es,eks,0.2250,0
洘,es,ejks,0.2232,0
澷,es,eaws,0.2218,0
泑,es,evis,0.2193,0
泎,es,eos,0.2150,0
汅,es,emvs,0.2146,0
湂,es,errs,0.2123,0
涄,es,elws,0.2114,0
溫,et,ewot,0.3667,0
盜,et,eobt,0.3174,0
澄,et,enot,0.2639,0
泄,et,ept,0.2621,0
盪,et,ehbt,0.2612,0
濫,et,esit,0.2605,0
溢,et,etct,0.2600,0
泣,et,eyt,0.2557,0
灃,et,eujt,0.2380,0
瀘,et,eypt,0.2361,0
灩,et,eutt,0.2360,0
澧,et,etwt,0.2355,0
渀,et,ekjt,0.2317,0
湓,et,ecst,0.2306,0
洫,et,ehbt,0.2277,0
灆,et,etst,0.2274,0
漭,et,etit,0.2257,0
汧,et,emt,0.2251,0
溘,et,egit,0.2238,0
涖,et,eoyt,0.2217,0
浢,et,emrt,0.2206,0
洴,et,ett,0.2196,0
汫,et,ett,0.2191,0
盓,et,edbt,0.2187,0
渰,et,eort,0.2186,0
潱,et,egbt,0.2173,0
泴,et,ebt,0.2166,0
瀊,et,ehet,0.2162,0
泋,et,ejt,0.2160,0
盕,et,enbt,0.2157,0
溰,et,eumt,0.2156,0
濜,et,elmt,0.2142,0
濭,et,etgt,0.2133,0
洗,eu,ehgu,0.4979,0
沈,eu,elbu,0.4637,0
流,eu,eyiu,0.4511,0
泡,eu,epru,0.4365,0
港,eu,etcu,0.4026,0
滬,eu,ehsu,0.3111,0
湘,eu,edbu,0.3038,0
淘,eu,epou,0.2877,0
澆,eu,eggu,0.2756,0
況,eu,erhu,0.2604,0
淹,eu,eklu,0.2524,0
浣,eu,ejmu,0.2452,0
泪,eu,ebu,0.2449,0
沅,eu,emmu,0.2414,0
湄,eu,eahu,0.2410,0
汕,eu,eu,0.2402,0
氾,eu,esu,0.2390,0
洎,eu,ehbu,0.2363,0
汜,eu,eru,0.2348,0
浼,eu,enau,0.2339,0
溉,eu,eaiu,0.2336,0
沌,eu,epu,0.2332,0
淝,eu,ebau,0.2324,0
洸,eu,efmu,0.2300,0
滝,eu,eytu,0.2287,0
浥,eu,erau,0.2279,0
澠,eu,erxu,0.2272,0
沋,eu,eiku,0.2265,0
滉,eu,eafu,0.2265,0
浘,eu,eshu,0.2260,0
瀙,eu,eydu,0.2257,0
涜,eu,egbu,0.2256,0
涴,eu,ejnu,0.2256,0
涗,eu,ecru,0.2253,0
涀,eu,ebuu,0.2247,0
覌,eu,ebuu,0.2247,0
滵,eu,ejpu,0.2240,0
洈,eu,enmu,0.2232,0
滛,eu,ebou,0.2231,0
渷,eu,eycu,0.2230,0
渞,eu,ethu,0.2227,0
灚,eu,ehbu,0.2226,0
沇,eu,eihu,0.2222,0
灠,eu,eswu,0.2219,0
漑,eu,ehpu,0.2211,0
灀,eu,embu,0.2210,0
淣,eu,ehxu,0.2206,0
渻,eu,efhu,0.2203,0
濪,eu,eqbu,0.2201,0
潖,eu,emgu,0.2197,0
灔,eu,ettu,0.2195,0
淈,eu,esuu,0.2183,0
漞,eu,ebbu,0.2165,0
澏,eu,erru,0.2156,0
淃,eu,efqu,0.2149,0
湚,eu,elvu,0.2149,0
泏,eu,euu,0.2128,0
峾,eu,elu,0.2122,0
毲,eu,eeeeu,0.2122,0
滰,eu,eytu,0.2117,0
涚,eu,ecru,0.2025,0
濬,eu,eybu,0.2005,0
漲,ev,ensv,0.5340,0
派,ev,ehhv,0.4456,0
滾,ev,eycv,0.3892,0
浪,ev,eiav,0.3350,0
濃,ev,etwv,0.3125,0
婆,ev,eev,0.2911,0
汝,ev,ev,0.2847,0
渴,ev,eapv,0.2608,0
湛,ev,etmv,0.2527,0
瀛,ev,eynv,0.2432,0
淒,ev,ejlv,0.2395,0
娑,ev,ehv,0.2386,0
裟,ev,ehyhv,0.2309,0
瀼,ev,eyrv,0.2299,0
汒,ev,eyv,0.2231,0
澴,ev,ewlv,0.2218,0
涱,ev,esmv,0.2216,0
洝,ev,ejv,0.2212,0
滖,ev,eywv,0.2195,0
涹,ev,ehdv,0.2184,0
嬱,ev,elv,0.2182,0
瀤,ev,eywv,0.2168,0
泿,ev,eav,0.2167,0
浱,ev,emmv,0.2167,0
泧,ev,eiv,0.2163,0
渨,ev,ewmv,0.2162,0
溒,ev,egrv,0.2157,0
漊,ev,ellv,0.2154,0
灢,ev,ejbv,0.2154,0
湌,ev,eoiv,0.2149,0
瀴,ev,ebcv,0.2148,0
浽,ev,ebv,0.2138,0
淁,ev,eytv,0.2131,0
滚,ev,eycv,0.2071,0
瀁,ev,etov,0.2000,0
酒,ew,emcw,0.4869,0
油,ew,elw,0.4437,0
潘,ew,ehdw,0.3498,0
溜,ew,ehhw,0.2880,0
瀾,ew,eanw,0.2611,0
瀋,ew,ejhw,0.2346,0
淄,ew,evvw,0.2337,0
湢,ew,emrw,0.2314,0
濇,ew,egow,0.2272,0
滀,ew,eyvw,0.2267,0
浀,ew,etw,0.2261,0
涷,ew,edw,0.2251,0
灡,ew,etaw,0.2236,0
沺,ew,ew,0.2212,0
湭,ew,etcw,0.2206,0
澢,ew,efbw,0.2206,0
澑,ew,emlw,0.2194,0
渵,ew,etw,0.2173,0
湽,ew,evmw,0.2140,0
瀒,ew,edow,0.2132,0
畓,ew,ew,0.2119,0
濟,ex,eyx,0.2882,0
瀟,ex,etlx,0.2520,0
滔,ex,ebhx,0.2418,0
潚,ex,elx,0.2231,0
淊,ex,enhx,0.2161,0
海,ey,eowy,0.5428,0
淤,ey,eysy,0.2548,0
汴,ey,eyy,0.2368,0
洀,ey,ehby,0.2244,0
泝,ey,ehmy,0.2221,0
渄,ey,elmy,0.2191,0
泈,ey,ehey,0.2148,0
灖,ey,eicy,0.2133,0
火,f,f,0.4725,0
糟,fa,fdtwa,0.2715,0
熾,fa,fyia,0.2448,0
燴,fa,foma,0.2405,0
粕,fa,fdha,0.2380,0
熠,fa,fsma,0.2376,0
嘗,fa,fbrpa,0.2332,0
熸,fa,fmua,0.2292,0
熷,fa,fcwa,0.2281,0
粨,fa,fdma,0.2262,0
糬,fa,fdwla,0.2247,0
焔,fa,fnla,0.2233,0
暼,fa,fka,0.2209,0
糌,fa,fdhoa,0.2203,0
焟,fa,fta,0.2195,0
糩,fa,fdoma,0.2177,0
焝,fa,fhpa,0.2134,0
煯,fa,fppa,0.2129,0
糣,fa,fdmua,0.2105,0
常,fb,fbrlb,0.4757,0
精,fb,fdqmb,0.3806,0
肖,fb,fb,0.3521,0
幣,fb,fklb,0.3485,0
糊,fb,fdjrb,0.2767,0
炳,fb,fmob,0.2593,0
脊,fb,fcb,0.2501,0
烯,fb,fkkb,0.2450,0
糯,fb,fdmbb,0.2439,0
熵,fb,fycb,0.2425,0
煸,fb,fhsb,0.2380,0
煳,fb,fjrb,0.2323,0
糲,fb,fdmtb,0.2315,0
烠,fb,fkb,0.2231,0
燏,fb,fnhb,0.2226,0
煓,fb,fumb,0.2222,0
熥,fb,fynb,0.2222,0
糈,fb,fdnob,0.2219,0
熇,fb,fyrb,0.2212,0
糥,fb,fdmbb,0.2205,0
熁,fb,fksb,0.2192,0
煟,fb,fwb,0.2188,0
焫,fb,ftob,0.2185,0
幤,fb,fklb,0.2184,0
煹,fb,fttb,0.2183,0
爚,fb,fomb,0.2183,0
糒,fb,fdthb,0.2180,0
膋,fb,ffbb,0.2174,0
燗,fb,fanb,0.2171,0
焴,fb,fyib,0.2160,0
焆,fb,frb,0.2149,0
焇,fb,ffb,0.2149,0
帣,fb,fqlb,0.2148,0
燸,fb,fmbb,0.2147,0
燤,fb,ftwb,0.2146,0
爄,fb,fmtb,0.2146,0
燆,fb,fhkb,0.2141,0
糄,fb,fdhsb,0.2140,0
烳,fb,fijb,0.2135,0
糏,fb,fdsfb,0.2130,0
焨,fb,fab,0.2113,0
類,fc,fkmbc,0.6013,0
煩,fc,fmbc,0.4612,0
賞,fc,fbrbc,0.2902,0
糞,fc,fdwtc,0.2742,0
烘,fc,ftc,0.2451,0
鎣,fc,ffbc,0.2316,0
頖,fc,fqmbc,0.2279,0
熼,fc,fwtc,0.2244,0
纇,fc,ffmbc,0.2239,0
爀,fc,fgcc,0.2234,0
粠,fc,fdtc,0.2217,0
爌,fc,fitc,0.2186,0
粸,fc,fdtmc,0.2170,0
頪,fc,fdmbc,0.2167,0
燌,fc,fjtc,0.2162,0
燫,fc,fitc,0.2156,0
熑,fc,ftxc,0.2154,0
熿,fc,ftlc,0.2154,0
顲,fc,fwmbc,0.2150,0
兤,fc,fuitc,0.2147,0
熕,fc,fmbc,0.2146,0
熉,fc,frbc,0.2140,0
焃,fc,fglc,0.2138,0
熐,fc,fbac,0.2131,0
鐅,fc,fkc,0.2122,0
黋,fc,futlc,0.2122,0
燲,fc,fksc,0.2116,0
烡,fc,ftc,0.2110,0
顃,fc,ffmbc,0.2000,0
米,fd,fd,0.5770,0
榮,fd,ffbd,0.3738,0
煤,fd,ftmd,0.3162,0
燥,fd,frrd,0.2642,0
燦,fd,fyed,0.2638,0
籽,fd,fdnd,0.2580,0
棠,fd,fbrd,0.2535,0
爍,fd,fvid,0.2414,0
檾,fd,ffbdd,0.2395,0
燊,fd,fffd,0.2380,0
粿,fd,fdwd,0.2317,0
烀,fd,fhfd,0.2297,0
糅,fd,fdnhd,0.2296,0
栄,fd,fbd,0.2283,0
巣,fd,fwd,0.2271,0
灺,fd,fpd,0.2246,0
粰,fd,fdbnd,0.2214,0
桊,fd,fqd,0.2212,0
炑,fd,fd,0.2198,0
焞,fd,fyrd,0.2197,0
粷,fd,fdpfd,0.2187,0
煠,fd,fptd,0.2184,0
熂,fd,fond,0.2175,0
煣,fd,fnhd,0.2170,0
烰,fd,fbnd,0.2157,0
爃,fd,fffd,0.2157,0
炧,fd,fopd,0.2156,0
粚,fd,fdopd,0.2142,0
烌,fd,fod,0.2126,0
燣,fd,fywd,0.2122,0
炢,fd,fid,0.2117,0
燺,fd,fyrd,0.2108,0
爆,fe,fate,0.4047,0
叛,fe,fqhe,0.2440,0
糠,fe,fdile,0.2432,0
燮,fe,ffe,0.2419,0
燬,fe,fhge,0.2406,0
熳,fe,fawe,0.2367,0
煅,fe,fhje,0.2356,0
滎,fe,ffbe,0.2301,0
粄,fe,fdhe,0.2273,0
熶,fe,fase,0.2251,0
粶,fe,fdnme,0.2234,0
焌,fe,fice,0.2231,0
爜,fe,ftce,0.2231,0
煆,fe,frse,0.2200,0
燰,fe,fbbe,0.2191,0
糭,fe,fduce,0.2173,0
敥,fe,ffye,0.2166,0
糉,fe,fduce,0.2162,0
炍,fe,fhe,0.2133,0
炈,fe,fhne,0.2114,0
炦,fe,fike,0.2113,0
煖,fe,fbme,0.2037,0
𥹉,fe,fdwe,0.2000,0
黨,ff,fbrwf,0.3978,0
炎,ff,ff,0.3141,0
燃,ff,fbkf,0.2699,0
糕,ff,fdtgf,0.2564,0
鱉,ff,fknwf,0.2502,0
鶯,ff,ffbhf,0.2501,0
粽,ff,fdjmf,0.2484,0
焱,ff,fff,0.2482,0
縈,ff,ffbvf,0.2424,0
尛,ff,fff,0.2391,0
煉,ff,fdwf,0.2378,0
燎,ff,fkcf,0.2375,0
熒,ff,ffbf,0.2370,0
燻,ff,fhgf,0.2342,0
尜,ff,fkf,0.2338,0
燚,ff,ffff,0.2315,0
鶺,ff,fbhaf,0.2269,0
燳,ff,farf,0.2248,0
燋,ff,fogf,0.2230,0
爣,ff,ffbf,0.2230,0
駦,ff,fqsqf,0.2214,0
烣,ff,fkf,0.2211,0
熛,ff,fmwf,0.2196,0
炏,ff,ff,0.2191,0
禜,ff,ffbmf,0.2184,0
鷩,ff,fkhaf,0.2181,0
爊,ff,fipf,0.2180,0
煍,ff,fhdf,0.2162,0
絭,ff,fqvif,0.2158,0
爕,ff,fff,0.2147,0
鴬,ff,fbhaf,0.2147,0
熫,ff,fitf,0.2128,0
鶑,ff,ffhaf,0.2124,0
炋,ff,fmf,0.2113,0
爑,ff,ftof,0.2097,0
㷧,ff,fmhf,0.2001,0
煙,fg,fmwg,0.3923,0
堂,fg,fbrg,0.3779,0
耀,fg,fusmg,0.2897,0
糧,fg,fdamg,0.2882,0
雀,fg,fog,0.2631,0
煌,fg,fhag,0.2509,0
灶,fg,fg,0.2392,0
炷,fg,fyg,0.2355,0
塋,fg,ffbg,0.2303,0
燿,fg,fsmg,0.2290,0
煄,fg,fhjg,0.2269,0
坣,fg,fbg,0.2250,0
粈,fg,fdng,0.2216,0
糚,fg,fdtvg,0.2214,0
烇,fg,fomg,0.2208,0
燑,fg,fytg,0.2200,0
爠,fg,fbug,0.2196,0
熦,fg,ffog,0.2195,0
糛,fg,fdfbg,0.2194,0
熣,fg,fuog,0.2184,0
粴,fg,fdwg,0.2177,0
烾,fg,ffg,0.2173,0
爟,fg,ftrg,0.2168,0
熞,fg,fseg,0.2165,0
爅,fg,fwgg,0.2161,0
糎,fg,fdmwg,0.2160,0
煃,fg,fkgg,0.2156,0
烓,fg,fgg,0.2142,0
觠,fg,fqnbg,0.2130,0
烶,fg,fnkg,0.2129,0
炄,fg,fng,0.2126,0
焳,fg,fog,0.2114,0
粧,fg,fdig,0.2051,0
𤓓,fg,fwlg,0.2000,0
少,fh,fh,0.6571,0
炒,fh,ffh,0.4270,0
粉,fh,fdcsh,0.4049,0
券,fh,fqsh,0.2922,0
煬,fh,famh,0.2357,0
糝,fh,fdiih,0.2328,0
粅,fh,fdphh,0.2281,0
牚,fh,fbrmh,0.2212,0
焬,fh,faph,0.2184,0
粆,fh,fdfh,0.2174,0
焍,fh,fcnh,0.2163,0
灱,fh,fsh,0.2156,0
糃,fh,fdamh,0.2150,0
爩,fh,fddh,0.2146,0
烿,fh,fbyh,0.2124,0
熮,fh,fsmh,0.2109,0
瑩,fi,ffbmi,0.2825,0
炫,fi,fyvi,0.2724,0
燭,fi,fwli,0.2516,0
灼,fi,fpi,0.2476,0
螢,fi,ffbli,0.2402,0
戦,fi,fji,0.2364,0
糰,fi,fdwji,0.2360,0
糍,fi,fdtvi,0.2328,0
蛍,fi,fblmi,0.2261,0
爝,fi,fbwi,0.2253,0
煈,fi,fhni,0.2228,0
糨,fi,fdnii,0.2226,0
籿,fi,fddi,0.2219,0
爞,fi,flii,0.2216,0
煿,fi,fibi,0.2215,0
飊,fi,ffhni,0.2189,0
燇,fi,ftwi,0.2187,0
蟞,fi,fklmi,0.2182,0
炩,fi,foii,0.2178,0
燯,fi,fmbi,0.2163,0
燨,fi,ftgi,0.2160,0
籾,fi,fdshi,0.2160,0
蠽,fi,filii,0.2160,0
燖,fi,fsmi,0.2149,0
爥,fi,fsei,0.2136,0
糔,fi,fdeii,0.2135,0
烵,fi,ftpi,0.2133,0
糐,fi,fdibi,0.2131,0
燽,fi,fgni,0.2123,0
爡,fi,ftwi,0.2122,0
炂,fi,fci,0.2100,0
烛,fi,flmi,0.2053,0
料,fj,fdyj,0.3821,0
輝,fj,fubjj,0.3421,0
焊,fj,famj,0.2728,0
燁,fj,ftmj,0.2559,0
焯,fj,fyaj,0.2426,0
粹,fj,fdyoj,0.2412,0
烽,fj,fhej,0.2396,0
単,fj,fwj,0.2320,0
煢,fj,ffbnj,0.2304,0
煇,fj,fbjj,0.2252,0
粺,fj,fdhwj,0.2247,0
粋,fj,fdknj,0.2235,0
燂,fj,fmwj,0.2227,0
粖,fj,fddj,0.2224,0
焠,fj,fyoj,0.2222,0
燀,fj,frrj,0.2190,0
炓,fj,fyj,0.2179,0
籵,fj,fdj,0.2177,0
燡,fj,fwlj,0.2173,0
粁,fj,fdhj,0.2171,0
炐,fj,fqj,0.2166,0
熢,fj,fyhj,0.2151,0
熚,fj,fwtj,0.2147,0
爗,fj,fatj,0.2133,0
焷,fj,fhwj,0.2129,0
籸,fj,fdnj,0.2121,0
煂,fj,ftlj,0.2108,0
尖,fk,fk,0.2933,0
燉,fk,fydk,0.2821,0
煥,fk,fnbk,0.2649,0
烟,fk,fwk,0.2540,0
敝,fk,fbok,0.2417,0
糗,fk,fdhuk,0.2409,0
敞,fk,fbok,0.2403,0
炔,fk,fdk,0.2349,0
粳,fk,fdmlk,0.2314,0
炆,fk,fyk,0.2305,0
糢,fk,fdtak,0.2289,0
獣,fk,frik,0.2285,0
敉,fk,fdok,0.2284,0
炴,fk,flbk,0.2264,0
燠,fk,fhbk,0.2263,0
厳,fk,fmmjk,0.2255,0
煐,fk,ftlk,0.2196,0
烄,fk,fyck,0.2173,0
煗,fk,fmbk,0.2167,0
粀,fk,fdjk,0.2157,0
獘,fk,fkik,0.2154,0
燩,fk,fhsk,0.2150,0
糤,fk,fdtbk,0.2150,0
燘,fk,fank,0.2149,0
焲,fk,fyok,0.2138,0
糇,fk,fdonk,0.2117,0
炇,fk,fok,0.2116,0
鄰,fl,fqnl,0.2704,0
郯,fl,ffnl,0.2327,0
炘,fl,fhml,0.2274,0
粫,fl,fdmbl,0.2201,0
粌,fl,fdnl,0.2190,0
邩,fl,fnl,0.2171,0
糆,fl,fdmwl,0.2162,0
燍,fl,ftcl,0.2141,0
炌,fl,foll,0.2140,0
斴,fl,fqhml,0.2134,0
炠,fl,fwl,0.2129,0
粗,fm,fdbm,0.3372,0
烴,fm,fmvm,0.2407,0
煽,fm,fhsm,0.2399,0
煊,fm,fjmm,0.2380,0
煋,fm,fahm,0.2315,0
烜,fm,fmam,0.2296,0
熻,fm,form,0.2264,0
粓,fm,fdtm,0.2227,0
炟,fm,fam,0.2222,0
甞,fm,fbrtm,0.2215,0
炡,fm,fmym,0.2186,0
焢,fm,fjcm,0.2183,0
灴,fm,fm,0.2182,0
翷,fm,fqsmm,0.2151,0
烒,fm,fipm,0.2150,0
爏,fm,fmhm,0.2149,0
烻,fm,fnkm,0.2144,0
糑,fm,fdnmm,0.2123,0
判,fn,fqln,0.2978,0
削,fn,fbln,0.2661,0
彆,fn,fkn,0.2503,0
炕,fn,fyhn,0.2454,0
剡,fn,ffln,0.2321,0
烆,fn,fhon,0.2215,0
粇,fn,fdyhn,0.2210,0
虩,fn,ffypn,0.2207,0
籺,fn,fdon,0.2193,0
弮,fn,fqn,0.2182,0
焪,fn,fjcn,0.2174,0
瓽,fn,fbrmn,0.2167,0
灲,fn,fln,0.2164,0
糋,fn,fdtbn,0.2146,0
熪,fn,fhdn,0.2133,0
焭,fn,ffbhn,0.2125,0
炥,fn,flln,0.2123,0
籶,fn,fdhn,0.2123,0
甐,fn,fqmvn,0.2120,0
甇,fn,ffbmn,0.2115,0
灯,fn,fmn,0.2053,0
尐,fo,fo,0.2456,0
炊,fo,fno,0.2416,0
豢,fo,fqmso,0.2369,0
燧,fo,fyto,0.2333,0
蹩,fo,fkryo,0.2325,0
焮,fo,fhlo,0.2246,0
欻,fo,ffno,0.2240,0
糘,fo,fdjmo,0.2234,0
歘,fo,ffno,0.2224,0
爧,fo,fmbo,0.2207,0
熌,fo,fano,0.2197,0
熯,fo,ftlo,0.2187,0
烑,fo,flmo,0.2149,0
烗,fo,fyvo,0.2143,0
煫,fo,ftpo,0.2122,0
烼,fo,fmso,0.2110,0
憋,fp,fkp,0.2997,0
燜,fp,fanp,0.2500,0
斃,fp,fkmnp,0.2478,0
熄,fp,fhup,0.2450,0
糀,fp,fdtop,0.2294,0
焜,fp,fapp,0.2292,0
燱,fp,fytp,0.2209,0
熜,fp,fhwp,0.2208,0
煾,fp,fwkp,0.2202,0
爖,fp,fybp,0.2195,0
粃,fp,fdpp,0.2189,0
炛,fp,fop,0.2185,0
熝,fp,fixp,0.2159,0
憥,fp,ffbkp,0.2156,0
燪,fp,ftpp,0.2152,0
麊,fp,fdixp,0.2146,0
炨,fp,fjp,0.2138,0
灹,fp,fhp,0.2134,0
烢,fp,fjhp,0.2133,0
爈,fp,fypp,0.2118,0
籷,fp,fdhp,0.2109,0
焧,fp,fcip,0.2102,0
焾,fp,foip,0.2019,0
半,fq,fq,0.5508,0
拳,fq,fqq,0.2948,0
掌,fq,fbrq,0.2945,0
煒,fq,fdmq,0.2609,0
烊,fq,ftq,0.2324,0
鼡,fq,fhnq,0.2285,0
犖,fq,ffbhq,0.2281,0
煡,fq,fnkq,0.2270,0
燐,fq,ffdq,0.2253,0
挙,fq,fcq,0.2246,0
粦,fq,fdniq,0.2216,0
牶,fq,fqhq,0.2210,0
燵,fq,fygq,0.2160,0
韏,fq,fqdmq,0.2156,0
撆,fq,fkq,0.2144,0
揱,fq,fnq,0.2129,0
韑,fq,fudmq,0.2122,0
尚,fr,fbr,0.3933,0
糖,fr,fdilr,0.3508,0
營,fr,ffbrr,0.3229,0
粘,fr,fdyr,0.3026,0
烙,fr,fher,0.2544,0
熔,fr,fjcr,0.2539,0
炯,fr,fbr,0.2455,0
糙,fr,fdyhr,0.2455,0
焙,fr,fytr,0.2423,0
焗,fr,fssr,0.2383,0
熗,fr,foir,0.2361,0
焓,fr,foir,0.2347,0
焐,fr,fmmr,0.2343,0
炤,fr,fshr,0.2320,0
炻,fr,fmr,0.2303,0
尙,fr,fbr,0.2290,0
営,fr,fbrr,0.2284,0
熺,fr,fgrr,0.2272,0
粡,fr,fdbmr,0.2269,0
炲,fr,fir,0.2267,0
烔,fr,fbmr,0.2263,0
炶,fr,fyr,0.2244,0
煻,fr,filr,0.2211,0
烱,fr,fbcr,0.2206,0
烚,fr,fomr,0.2202,0
炣,fr,fmnr,0.2197,0
焀,fr,fcor,0.2191,0
焅,fr,fhgr,0.2186,0
糦,fr,fdgrr,0.2179,0
熰,fr,fsrr,0.2163,0
粭,fr,fdomr,0.2163,0
煘,fr,fihr,0.2162,0
謍,fr,ffbyr,0.2159,0
煰,fr,frrr,0.2137,0
煔,fr,ffyr,0.2135,0
熍,fr,fjrr,0.2126,0
誊,fr,fqymr,0.2000,0
炸,fs,fos,0.3431,0
烤,fs,fjks,0.3136,0
