# Quick phrase corpus derived from pinned rime-cangjie and rime-essay sources.
# Canonical Cangjie code is converted to first+last Quick code; reviewed HK rows are merged by text.
# rime-cangjie commit: 52d90a1b1312e74042b38c1cbc8142defbc53171; SHA-256: 18d989bf21d0bb86b402f18be4dd060bf2653896c95448afb01d4da2e6be5464
# rime-essay commit: 0debef3f5ae37f081758dd8bbd1fe79719410f7c; SHA-256: 4f32414039eb7f8a876acd8e94bd81c78fefafde56a352f7a3b8b2b74ca09c71
# Frequency units: 0.2000 + 0.6000 * count / (count + 10000), truncated to four decimals.
# Fields: phrase,quick_code,freq,hk_core
phrase,quick_code,freq,hk_core
都找,jlqi,0.2553,0
都打,jlqn,0.2488,0
都把,jlqu,0.2960,0
都只,jlrc,0.2573,0
都只是,jlrcao,0.3591,0
都只能,jlrcip,0.2955,0
都喫,jlrk,0.2519,0
都叫,jlrl,0.2766,0
都跟,jlrv,0.2813,0
都已,jlsu,0.2822,0
都已經,jlsuvm,0.4829,0
都難,jltg,0.2790,0
都對,jlti,0.3507,0
都差不多,jltmmfni,0.3733,0
斬首,jltu,0.2555,0
都好,jlvd,0.3017,0
都將,jlvi,0.3405,0
都以,jlvo,0.3011,0
都給,jlvr,0.3208,0
都給我,jlvrhi,0.2481,0
都給你,jlvrof,0.2659,0
都市,jlyb,0.3362,0
都市報,jlybge,0.2516,0
都離不開,jlygmfat,0.2698,0
都放在,jlykkg,0.2578,0
都認爲,jlypbf,0.3204,0
都這樣,jlyrde,0.2773,0
都這麼,jlyrii,0.2780,0
都說,jlyu,0.5362,0
都說了,jlyunn,0.2802,0
都還,jlyv,0.2893,0
都讓,jlyv,0.2631,0
都還沒,jlyvee,0.2654,0
都還在,jlyvkg,0.2501,0
十一,jm,0.3722,0
空間,jmaa,0.7189,0
宜昌,jmaa,0.2693,0
空間上,jmaaym,0.2480,0
空間站,jmaayr,0.3794,0
空閒,jmab,0.2784,0
空閒時間,jmabaiaa,0.2550,0
空曠,jmac,0.2592,0
輕量化,jmagop,0.2737,0
輕易,jmah,0.4431,0
直昇機,jmatdi,0.3399,0
十一月,jmb,0.2655,0
空腹,jmbe,0.2676,0
直腸,jmbh,0.2479,0
空軍,jmbj,0.2981,0
翅膀,jmbs,0.3253,0
直銷,jmcb,0.2940,0
直板,jmde,0.2515,0
空格,jmdr,0.2917,0
空洞,jmer,0.2750,0
宣泄,jmet,0.2792,0
直流,jmeu,0.2680,0
宣判,jmfn,0.2590,0
空地,jmgd,0.2575,0
輕聲,jmgj,0.2639,0
空白,jmha,0.3763,0
直白,jmha,0.3563,0
宣稱,jmhb,0.3568,0
宜興,jmhc,0.2511,0
輕重,jmhg,0.2568,0
輕的,jmhi,0.2522,0
空的,jmhi,0.2513,0
輕微,jmhk,0.3829,0
直徑,jmhm,0.3771,0
宣告,jmhr,0.2816,0
直升機,jmhtdi,0.3399,0
直覺,jmhu,0.3484,0
輕度,jmie,0.3153,0
輕視,jmiu,0.2753,0
宜賓,jmjc,0.2568,0
輕輕,jmjm,0.4202,0
空空,jmjm,0.2637,0
直直,jmjm,0.2484,0
輕輕的,jmjmhi,0.2481,0
輕輕鬆鬆,jmjmsisi,0.2977,0
輕軌,jmjn,0.2578,0
宜家,jmjo,0.3410,0
直擊,jmjq,0.2525,0
直轄市,jmjryb,0.2693,0
十天,jmk,0.2779,0
宣布,jmkb,0.5384,0
輕狂,jmkg,0.2502,0
輕症,jmkm,0.2875,0
士大夫,jmkqo,0.2563,0
直奔,jmkt,0.2671,0
空中,jml,0.3474,0
十二,jmm,0.3676,0
十三,jmm,0.3186,0
十五,jmm,0.3172,0
十二月,jmmb,0.2636,0
空頭,jmmc,0.2867,0
直至,jmmg,0.3992,0
輕型,jmmg,0.2529,0
直面,jmml,0.3188,0
輕而易舉,jmmlahhq,0.2746,0
十一五,jmmm,0.2630,0
輕工,jmmm,0.2498,0
宣武,jmmm,0.2489,0
直到,jmmn,0.6767,0
直到現在,jmmnmukg,0.3237,0
直到今天,jmmnonmk,0.2791,0
十二條,jmmod,0.2520,0
十三條,jmmod,0.2502,0
十五年,jmmoq,0.2719,0
十二年,jmmoq,0.2589,0
輕巧,jmms,0.2544,0
十二點,jmmwr,0.2544,0
輕柔,jmnd,0.2625,0
宣發,jmne,0.2891,0
空隙,jmnf,0.2691,0
空了,jmnn,0.2522,0
空降,jmnq,0.2621,0
輕盈,jmnt,0.2834,0
士人,jmo,0.2578,0
宣佈,jmob,0.5384,0
士兵,jmoc,0.4839,0
空氣,jmod,0.5463,0
士氣,jmod,0.2822,0
空氣質量,jmodhcag,0.2509,0
空氣中,jmodl,0.3392,0
宣傳,jmoi,0.5685,0
宣傳活動,jmoierhs,0.2552,0
宣傳教育,jmoijkyb,0.2550,0
宣傳片,jmoill,0.2594,0
宣傳工作,jmoimmos,0.2520,0
宣傳部,jmoiyl,0.2648,0
輕便,jmok,0.2923,0
空缺,jmok,0.2646,0
輕信,jmor,0.2604,0
空倉,jmor,0.2549,0
空位,jmot,0.2785,0
空心,jmp,0.2526,0
輕快,jmpk,0.2548,0
直指,jmqa,0.2546,0
宣揚,jmqh,0.3141,0
宣誓,jmqr,0.2531,0
直接,jmqv,0.7662,0
直接影響,jmqvahva,0.3121,0
直接關係,jmqvatof,0.2563,0
直接用,jmqvbq,0.3911,0
直接投資,jmqvqeic,0.2502,0
直接給,jmqvvr,0.2827,0
直接買,jmqvwc,0.2678,0
直接進入,jmqvygoh,0.2598,0
直播,jmqw,0.6058,0
直播間,jmqwaa,0.3336,0
輕描淡寫,jmqwefjf,0.2533,0
直播員,jmqwrc,0.2490,0
直呼,jmrd,0.2488,0
宣戰,jmri,0.2551,0
十一屆,jmsg,0.2523,0
輕鬆,jmsi,0.6108,0
直屬,jmsi,0.2680,0
輕鬆地,jmsigd,0.2752,0
輕鬆的,jmsihi,0.3419,0
直聘,jmss,0.2529,0
空蕩蕩,jmthth,0.2519,0
輕薄,jmti,0.3093,0
空前,jmtn,0.2804,0
直觀,jmtu,0.4044,0
空着,jmtu,0.2517,0
直觀的,jmtuhi,0.3216,0
十元,jmu,0.2479,0
直線,jmve,0.3851,0
空姐,jmvm,0.2691,0
十一點,jmwr,0.2534,0
直男,jmws,0.2981,0
宣講,jmyb,0.2568,0
直通,jmyb,0.2550,0
直通車,jmybjj,0.3220,0
宣讀,jmyc,0.2524,0
直譯,jmyj,0.2682,0
空運,jmyj,0.2615,0
士族,jmyk,0.2738,0
空虛,jmym,0.3080,0
直達,jmyq,0.3009,0
空調,jmyr,0.4349,0
宣言,jmyr,0.2737,0
直言,jmyr,0.2596,0
空調維修,jmyrvgoh,0.2496,0
直立,jmyt,0.2498,0
矗立,jmyt,0.2484,0
直說,jmyu,0.2533,0
乾旱,jnaj,0.2748,0
剋星,jnam,0.2545,0
事關,jnat,0.2581,0
乾脆,jnbu,0.4736,0
乾淨,jned,0.5258,0
寧波,jnee,0.3854,0
寧波市,jneeyb,0.2654,0
輸液,jnek,0.2606,0
乾洗,jneu,0.2495,0
乾燥,jnfd,0.3887,0
事半功倍,jnfqmsor,0.3206,0
乾坤,jngl,0.2610,0
事後,jnhe,0.4247,0
事物,jnhh,0.5230,0
事物的,jnhhhi,0.3223,0
乾的,jnhi,0.3960,0
輸的,jnhi,0.2648,0
輸卵管,jnhihr,0.2570,0
剋制,jnhn,0.3902,0
輸血,jnht,0.2643,0
事先,jnhu,0.3658,0
事兒,jnhu,0.3569,0
十多,jni,0.2832,0
十多年,jnioq,0.3142,0
事態,jnip,0.2591,0
事實,jnjc,0.6124,0
事實上,jnjcym,0.6316,0
事實證明,jnjcytab,0.3540,0
事故,jnjk,0.4483,0
事都,jnjl,0.2697,0
事宜,jnjm,0.3301,0
事事,jnjn,0.2640,0
乾乾淨淨,jnjneded,0.2874,0
寧願,jnmc,0.3527,0
事項,jnmc,0.3506,0
寧夏,jnme,0.2986,0
輸球,jnme,0.2663,0
寧可,jnmr,0.3094,0
割裂,jnmv,0.2908,0
事發,jnne,0.2745,0
乾隆,jnnm,0.3010,0
輸了,jnnn,0.4101,0
乾了,jnnn,0.4078,0
事務,jnns,0.4149,0
事務所,jnnshl,0.3154,0
窮人,jno,0.4113,0
乾貨,jnoc,0.5909,0
輸入,jnoh,0.5769,0
輸入框,jnohdg,0.2729,0
輸入法,jnohei,0.3536,0
輸入您,jnohop,0.2495,0
事例,jnon,0.2647,0
割肉,jnoo,0.2677,0
事件,jnoq,0.6847,0
事件發生,jnoqnehm,0.2621,0
事情,jnpb,0.7031,0
事情發生,jnpbnehm,0.2757,0
寧靜,jnqd,0.3271,0
輸掉,jnqj,0.2539,0
割捨,jnqr,0.2505,0
割接,jnqv,0.2480,0
軌跡,jnrc,0.3907,0
事跡,jnrc,0.3116,0
事蹟,jnrc,0.3116,0
究其原因,jntcmfwk,0.2644,0
事業,jntd,0.5243,0
事業發展,jntdnesv,0.2641,0
事業單位,jntdrjot,0.3703,0
事業部,jntdyl,0.2747,0
事前,jntn,0.2606,0
乾着,jntu,0.2525,0
輸出,jnuu,0.6202,0
輸給,jnvr,0.3153,0
輸給了,jnvrnn,0.2633,0
輸贏,jnyc,0.2718,0
輸送,jnyk,0.2841,0
究竟,jnyu,0.5161,0
軌道,jnyu,0.4845,0
究竟是,jnyuao,0.3905,0
軌道交通,jnyuykyb,0.2572,0
家暴,joae,0.2770,0
定量,joag,0.3146,0
定時,joai,0.3285,0
家門,joan,0.2738,0
家門口,joanr,0.3006,0
軟骨,jobb,0.2528,0
家具,jobc,0.5647,0
定爲,jobf,0.2700,0
家用,jobq,0.4277,0
家用電器,jobqmurr,0.2546,0
軟肋,jobs,0.2497,0
軟體,jobt,0.2480,0
定金,joc,0.2723,0
十餘,jod,0.2748,0
十條,jod,0.2539,0
定格,jodr,0.2591,0
家常,jofb,0.2549,0
軟糯,jofb,0.2493,0
家常便飯,jofbokoe,0.2533,0
十佳,jog,0.2591,0
家境,jogu,0.3144,0
定稿,johb,0.2491,0
家的,johi,0.4740,0
定的,johi,0.2929,0
軟的,johi,0.2580,0
定律,johq,0.3633,0
定向,johr,0.3468,0
定向增發,johrgane,0.2540,0
軟盤,joht,0.2522,0
定製,johv,0.5017,0
家庭,joig,0.6740,0
家庭生活,joighmer,0.2523,0
家庭成員,joigisrc,0.2596,0
家庭教育,joigjkyb,0.2630,0
家庭背景,joiglbaf,0.2502,0
家庭條件,joigodoq,0.2732,0
家底,joim,0.2587,0
家店,joir,0.2523,0
定額,jojc,0.2713,0
軟實力,jojcks,0.2575,0
家教,jojk,0.3231,0
家事,jojn,0.2484,0
家家,jojo,0.2613,0
軟軟,jojo,0.2511,0
家有,jokb,0.2582,0
定在,jokg,0.2582,0
家中,jol,0.4000,0
定理,jomg,0.3709,0
定型,jomg,0.2873,0
家政,jomk,0.2603,0
軟硬,jomk,0.2491,0
家政服務,jomkbens,0.2489,0
軟硬件,jomkoq,0.2696,0
家電,jomu,0.3386,0
定下,jomy,0.2676,0
定下來,jomydo,0.2485,0
軟弱,jonm,0.2858,0
定了,jonn,0.3026,0
家務,jons,0.2698,0
家人,joo,0.5721,0
家禽,joob,0.2543,0
定價,jooc,0.5078,0
家伙,joof,0.3798,0
家住,joog,0.2743,0
定做,jook,0.2617,0
家企業,joomtd,0.2742,0
軟化,joop,0.2611,0
軟件,jooq,0.7084,0
軟件開發,jooqatne,0.3112,0
軟件公司,jooqcisr,0.2522,0
軟件測試,jooqenym,0.4468,0
軟件工程,jooqmmhg,0.2999,0
軟件下載,jooqmyjj,0.2545,0
軟件包,jooqpu,0.2488,0
軟件園,jooqwv,0.2537,0
定位,joot,0.6446,0
定性,jopm,0.3119,0
十年,joq,0.5499,0
十年來,joqdo,0.2544,0
定投,joqe,0.4568,0
十年後,joqhe,0.2803,0
十年前,joqtn,0.3705,0
十個,jor,0.3805,0
十倍,jor,0.3082,0
定單,jorj,0.2551,0
家喻戶曉,jornhsau,0.2516,0
家屬,josi,0.4500,0
家居,josr,0.3676,0
定居,josr,0.2959,0
軟驅,josr,0.2482,0
家長,josv,0.5937,0
家長們,josvon,0.2850,0
十位,jot,0.2485,0
定期,jotb,0.4720,0
定義,joti,0.6459,0
定義爲,jotibf,0.3437,0
定義在,jotikg,0.2596,0
定好,jovd,0.2498,0
家樂福,jovdiw,0.2836,0
家鄉,jovl,0.3816,0
軟組織,jovmva,0.2493,0
家紡,jovs,0.2492,0
家裝,jovv,0.2736,0
軟裝,jovv,0.2611,0
定點,jowr,0.2791,0
家園,jowv,0.3344,0
定論,joyb,0.2853,0
家族,joyk,0.5685,0
軟文,joyk,0.2850,0
家產,joym,0.2489,0
家裏,joyv,0.6692,0
家裏人,joyvo,0.3509,0
定於,joyy,0.2563,0
老照片,jpafll,0.2497,0
老早,jpaj,0.2561,0
它是,jpao,0.5720,0
老是,jpao,0.4117,0
它是一種,jpaomhg,0.2546,0
它是一個,jpaomor,0.2824,0
老闆,jpar,0.6921,0
老闆們,jparon,0.2582,0
老闆娘,jparvv,0.2827,0
老朋友,jpbbke,0.2704,0
寵愛,jpbe,0.2714,0
老賊,jpbj,0.2517,0
老用戶,jpbqhs,0.2625,0
老同志,jpbrgp,0.2510,0
老同學,jpbrhd,0.2550,0
老貓,jpbw,0.2494,0
老弟,jpch,0.2565,0
老公,jpci,0.5611,0
老爺,jpcl,0.3735,0
老爺爺,jpclcl,0.2599,0
老爺子,jpclnd,0.3747,0
老爹,jpcn,0.3272,0
老爸,jpcu,0.3566,0
老爸老媽,jpcujpvf,0.2484,0
老李,jpdd,0.2809,0
老板,jpde,0.6921,0
老樣子,jpdend,0.2576,0
老板娘,jpdevv,0.2827,0
老楊,jpdh,0.2557,0
它本身,jpdmhh,0.2597,0
憲法,jpei,0.3168,0
老漢,jpeo,0.2682,0
老婆,jpev,0.6516,0
老婆婆,jpevev,0.2485,0
老油條,jpewod,0.2554,0
老土,jpg,0.2489,0
老趙,jpgb,0.2543,0
老去,jpgi,0.2733,0
老款,jpgo,0.2641,0
老白,jpha,0.3566,0
老師,jphb,0.7606,0
老師的,jphbhi,0.6065,0
老師們,jphbon,0.3726,0
老師講課,jphbybyd,0.2517,0
老師上課,jphbymyd,0.2685,0
它與,jphc,0.2652,0
老徐,jphd,0.2537,0
老朱,jphd,0.2481,0
老鳥,jphf,0.2660,0
寵物,jphh,0.4010,0
它的,jphi,0.7188,0
老的,jphi,0.3152,0
它所,jphl,0.2529,0
老生常談,jphmfbyf,0.2694,0
老劉,jphn,0.2599,0
老街,jphn,0.2492,0
老牛,jphq,0.2602,0
老房子,jphsnd,0.2480,0
寵兒,jphu,0.2486,0
老先生,jphuhm,0.2952,0
老鼠,jphv,0.3837,0
老鷹,jpif,0.2624,0
惠州,jpil,0.2772,0
老式,jpim,0.2589,0
老祖宗,jpimjf,0.2709,0
它能,jpip,0.3411,0
老者,jpja,0.2595,0
老胡,jpjb,0.2487,0
老實,jpjc,0.3464,0
老實人,jpjco,0.2675,0
老實說,jpjcyu,0.3075,0
老字號,jpjdrn,0.2516,0
老幹部,jpjjyl,0.2545,0
老乾媽,jpjnvf,0.2689,0
老家,jpjo,0.3790,0
老老實實,jpjpjcjc,0.4017,0
老客戶,jpjrhs,0.2652,0
老大,jpk,0.4932,0
它有,jpkb,0.2957,0
老大爺,jpkcl,0.2539,0
老友,jpke,0.2554,0
老友記,jpkeyu,0.2603,0
它在,jpkg,0.3841,0
老太,jpki,0.2660,0
老套,jpki,0.2512,0
老太婆,jpkiev,0.2529,0
老太太,jpkiki,0.3704,0
老大哥,jpkmr,0.2731,0
老狼,jpkv,0.2497,0
老牌,jplj,0.3819,0
老百姓,jpmavm,0.4673,0
老頭,jpmc,0.3930,0
老頭子,jpmcnd,0.2664,0
它不,jpmf,0.2615,0
它不是,jpmfao,0.2860,0
它不僅,jpmfom,0.2687,0
老王,jpmg,0.3426,0
老天,jpmk,0.2821,0
憲政,jpmk,0.2516,0
老天爺,jpmkcl,0.2520,0
老一輩,jpmlj,0.2969,0
老二,jpmm,0.3029,0
老三,jpmm,0.2658,0
老歌,jpmo,0.2639,0
老哥,jpmr,0.3419,0
它可以,jpmrvo,0.3748,0
老豆,jpmt,0.2499,0
老子,jpnd,0.4813,0
惠及,jpne,0.2485,0
老了,jpnn,0.3344,0
它了,jpnn,0.2592,0
老張,jpnv,0.3012,0
老陳,jpnw,0.2504,0
老外,jpny,0.3891,0
老人,jpo,0.5758,0
它會,jpoa,0.3684,0
老兵,jpoc,0.2779,0
老人家,jpojo,0.3219,0
它們,jpon,0.6890,0
它們的,jponhi,0.4948,0
老化,jpop,0.3181,0
老年,jpoq,0.3255,0
老伴,jpoq,0.2556,0
老年人,jpoqo,0.3848,0
它也,jppd,0.3106,0
老手,jpq,0.2887,0
老夫,jpqo,0.2571,0
老吳,jprk,0.2486,0
惠民,jprp,0.2507,0
老兄,jpru,0.2755,0
老馬,jpsf,0.2759,0
老區,jpsr,0.2523,0
老司機,jpsrdi,0.3277,0
惠普,jpta,0.3155,0
老蔫,jptf,0.3947,0
它對,jpti,0.2848,0
老美,jptk,0.2786,0
老舊,jptx,0.2601,0
老媽,jpvf,0.3472,0
老將,jpvi,0.2943,0
它將,jpvi,0.2749,0
老鄉,jpvl,0.3206,0
老姐,jpvm,0.2563,0
老總,jpvp,0.3410,0
老奶奶,jpvsvs,0.2645,0
老娘,jpvv,0.2797,0
老孃,jpvv,0.2797,0
老四,jpwc,0.2511,0
老羅,jpwg,0.3292,0
老母,jpwi,0.2541,0
宅男,jpws,0.2614,0
老男人,jpwso,0.2545,0
老齡化,jpyiop,0.2522,0
老虎,jpyn,0.3575,0
老虎機,jpyndi,0.2488,0
老高,jpyr,0.2489,0
它就,jpyu,0.3221,0
老說,jpyu,0.2494,0
它就是,jpyuao,0.3155,0
它還,jpyv,0.3178,0
老遠,jpyv,0.2496,0
擊敗,jqbk,0.4361,0
擊敗了,jqbknn,0.2795,0
擊潰,jqec,0.2551,0
擊斃,jqfp,0.2526,0
擊穿,jqjh,0.2538,0
牢牢,jqjq,0.2867,0
韓寒,jqjy,0.3309,0
擊殺,jqke,0.3329,0
擊中,jql,0.2938,0
韓版,jqle,0.2501,0
擊球,jqme,0.3108,0
韓信,jqor,0.3789,0
擊打,jqqn,0.2678,0
牢騷,jqsi,0.2621,0
韓國,jqwm,0.5839,0
韓國電影,jqwmmuah,0.2484,0
韓國人,jqwmo,0.3208,0
牢固,jqwr,0.2817,0
牢固樹立,jqwrdiyt,0.2479,0
韓文,jqyk,0.2521,0
韓劇,jqyn,0.2881,0
韓語,jqyr,0.3261,0
牢記,jqyu,0.2642,0
擊退,jqyv,0.2617,0
容量,jrag,0.4644,0
容易,jrah,0.7011,0
容易引起,jrahnlgu,0.2526,0
容易導致,jrahyimk,0.2628,0
容易產生,jrahymhm,0.2542,0
古巴,jrau,0.2645,0
客服,jrbe,0.5639,0
客服中心,jrbelp,0.2503,0
豁然開朗,jrbfatib,0.2550,0
客體,jrbt,0.2658,0
容貌,jrbu,0.2686,0
古鎮,jrcc,0.2707,0
客棧,jrdi,0.3008,0
客機,jrdi,0.2592,0
寄來,jrdo,0.2538,0
古樸,jrdo,0.2529,0
客源,jref,0.2522,0
古漢語,jreoyr,0.2529,0
客流,jreu,0.2607,0
客場,jrgh,0.2906,0
官場,jrgh,0.2672,0
古埃及,jrgkne,0.3202,0
古城,jrgs,0.2919,0
宮城,jrgs,0.2685,0
窘境,jrgu,0.2570,0
古籍,jrha,0.3373,0
容積,jrhc,0.2539,0
容積率,jrhcyj,0.2482,0
古箏,jrhd,0.2554,0
古風,jrhi,0.2844,0
害得,jrhi,0.2639,0
害我,jrhi,0.2598,0
寄生,jrhm,0.2717,0
寄生蟲,jrhmli,0.3026,0
客戶,jrhs,0.7141,0
客房,jrhs,0.2701,0
客戶服務,jrhsbens,0.2669,0
客戶機,jrhsdi,0.2526,0
客戶需求,jrhsmlie,0.2531,0
客戶提供,jrhsqooc,0.2780,0
客戶羣,jrhssq,0.2497,0
客戶經理,jrhsvmmg,0.3426,0
客戶端,jrhsyb,0.4462,0
官府,jrii,0.2557,0
容祖兒,jrimhu,0.2494,0
客廳,jrip,0.4178,0
客車,jrjj,0.2821,0
官宣,jrjm,0.2788,0
客家,jrjo,0.2528,0
古老,jrjp,0.3855,0
窩囊,jrjv,0.2490,0
古希臘,jrkbbv,0.3224,0
寄希望於,jrkbygyy,0.2533,0
寄存器,jrkdrr,0.2608,0
宮中,jrl,0.2591,0
害蟲,jrli,0.2532,0
客串,jrll,0.2760,0
宮頸,jrmc,0.2613,0
宮頸糜爛,jrmcidfw,0.2497,0
宮頸癌,jrmcku,0.2671,0
古天樂,jrmkvd,0.2510,0
寄到,jrmn,0.2566,0
害死,jrmp,0.2663,0
古玩,jrmu,0.2491,0
宮廷,jrng,0.3007,0
寄予,jrnn,0.2527,0
害了,jrnn,0.2497,0
豁免,jrnu,0.2582,0
客人,jro,0.4598,0
古人,jro,0.4532,0
十足,jro,0.4116,0
害人,jro,0.2635,0
官兵,jroc,0.2960,0
客氣,jrod,0.4060,0
官僚,jrof,0.3006,0
古今,jron,0.2711,0
古代,jrop,0.5546,0
害怕,jrpa,0.5613,0
古怪,jrpg,0.2733,0
官員,jrrc,0.4299,0
古蹟,jrrc,0.2519,0
容器,jrrr,0.3827,0
官職,jrsa,0.2652,0
宮殿,jrse,0.2887,0
容忍,jrsp,0.2789,0
官司,jrsr,0.2991,0
轄區,jrsr,0.2872,0
古典,jrtc,0.4383,0
古典音樂,jrtcyavd,0.3426,0
害羞,jrtg,0.2932,0
古董,jrtg,0.2646,0
古墓,jrtg,0.2556,0
客觀,jrtu,0.5178,0
客觀題,jrtuac,0.2871,0
客觀的,jrtuhi,0.3690,0
客觀事實,jrtujnjc,0.2636,0
客觀存在,jrtukdkg,0.2600,0
客觀評價,jrtuyjoc,0.2632,0
客觀上,jrtuym,0.2997,0
宮崎駿,jrurse,0.3309,0
寄出,jruu,0.2661,0
宮女,jrv,0.2547,0
容納,jrvb,0.2890,0
寄給,jrvr,0.2651,0
官網,jrvv,0.5838,0
古裝,jrvv,0.2599,0
官網上,jrvvym,0.3110,0
古羅馬,jrwgsf,0.2787,0
容顏,jryc,0.2633,0
古詩,jryi,0.2518,0
客運,jryj,0.2802,0
容許,jryj,0.2543,0
客運站,jryjyr,0.2518,0
古文,jryk,0.3073,0
古文字,jrykjd,0.2480,0
古龍,jryp,0.2960,0
寄託,jryp,0.2844,0
豁達,jryq,0.2523,0
官話,jryr,0.2746,0
客商,jryr,0.2690,0
官方,jrys,0.6681,0
官方網站,jrysvvyr,0.3087,0
古道,jryu,0.2492,0
宮裏,jryv,0.2553,0
窩裏,jryv,0.2479,0
考題,jsac,0.3151,0
考量,jsag,0.3903,0
協同,jsbr,0.3445,0
協助,jsbs,0.3989,0
考公,jsci,0.3351,0
考查,jsdm,0.3262,0
考核,jsdo,0.4427,0
麪粉,jsfh,0.3234,0
麪糰,jsfi,0.2951,0
十屆,jsg,0.2606,0
考場,jsgh,0.4330,0
勃起,jsgu,0.2621,0
考得,jshi,0.2568,0
考的是,jshiao,0.2573,0
考生,jshm,0.6092,0
協和,jshr,0.3197,0
考察,jsjf,0.5427,0
考察團,jsjfwi,0.2484,0
考究,jsjn,0.2748,0
協定,jsjo,0.2635,0
考官,jsjr,0.3897,0
考古,jsjr,0.3611,0
考完,jsju,0.3613,0
考不上,jsmfym,0.3157,0
考覈,jsmk,0.4427,0
考到,jsmn,0.3738,0
考研,jsmt,0.3750,0
考研數學,jsmtlkhd,0.2550,0
考研政治,jsmtmker,0.3963,0
考研英語,jsmttkyr,0.3462,0
麪子,jsnd,0.3957,0
考了,jsnn,0.4494,0
協防,jsns,0.2716,0
協會,jsoa,0.4412,0
麪條,jsod,0.3612,0
考入,jsoh,0.2804,0
考什麼,jsojii,0.2649,0
考個,jsor,0.3131,0
協作,jsos,0.3466,0
麪食,jsov,0.2506,0
麪包,jspu,0.4786,0
麪包車,jspujj,0.2578,0
協奏曲,jsqktw,0.2557,0
考據,jsqo,0.2556,0
考取,jsse,0.3023,0
考驗,jsso,0.4813,0
考前,jstn,0.4254,0
考勤,jsts,0.2678,0
考出,jsuu,0.2544,0
考級,jsve,0.2557,0
考綱,jsvu,0.2714,0
麪團,jswi,0.2951,0
考點,jswr,0.4509,0
考進,jsyg,0.2514,0
協議,jsyi,0.5581,0
協議書,jsyila,0.2579,0
考評,jsyj,0.2703,0
協辦,jsyj,0.2513,0
考試,jsym,0.7176,0
考上,jsym,0.4510,0
考試時,jsymai,0.2788,0
考試時間,jsymaiaa,0.3075,0
考試科目,jsymhjbu,0.3051,0
考試成績,jsymisvc,0.2782,0
考試大綱,jsymkvu,0.2677,0
考上了,jsymnn,0.3348,0
考試內容,jsymobjr,0.2875,0
考試難度,jsymtgie,0.2577,0
考慮,jsyp,0.7004,0
考慮一下,jsypmmy,0.3007,0
考慮到,jsypmn,0.5718,0
考慮過,jsypyr,0.2734,0
協調,jsyr,0.4409,0
考過,jsyr,0.3609,0
協商,jsyr,0.3444,0
協調發展,jsyrnesv,0.2691,0
考證,jsyt,0.4214,0
十萬,jtb,0.3798,0
七日,jua,0.2534,0
七星,juam,0.2571,0
密歇根,juaodv,0.2495,0
密歇根大學,juaodvkhd,0.2544,0
七月,jub,0.2940,0
克服,jube,0.4090,0
七彩,jubh,0.2574,0
七彩虹,jubhlm,0.2568,0
完勝,jubs,0.2729,0
密鑰,jucb,0.2851,0
七分,juch,0.2496,0
克林,judd,0.2673,0
克林頓,juddpc,0.2600,0
完整,judm,0.6493,0
完整版,judmle,0.2754,0
完整性,judmpm,0.2812,0
完爆,jufe,0.2929,0
密封,jugi,0.3064,0
七喜,jugr,0.2509,0
完後,juhe,0.3010,0
克制,juhn,0.3902,0
七八,juho,0.2855,0
密度,juie,0.4047,0
完之後,juiohe,0.3163,0
完成,juis,0.7131,0
七成,juis,0.2552,0
完成後,juishe,0.3603,0
完成度,juisie,0.2916,0
完成之後,juisiohe,0.2519,0
完成了,juisnn,0.5425,0
完成任務,juisogns,0.3095,0
七十,juj,0.2648,0
密室,jujg,0.2821,0
七十二,jujmm,0.2501,0
完事,jujn,0.2620,0
七十年代,jujoqop,0.2524,0
七七,juju,0.2574,0
密密麻麻,jujuidid,0.2851,0
完完全全,jujuogog,0.3103,0
兢兢業業,jujutdtd,0.2568,0
七大,juk,0.2641,0
密友,juke,0.2550,0
密碼,jumf,0.5770,0
密碼學,jumfhd,0.2788,0
密不可分,jumfmrch,0.2573,0
密雲,jumi,0.2513,0
七天,jumk,0.2874,0
完工,jumm,0.2832,0
克魯伊夫,junaokqo,0.2572,0
完蛋,juni,0.2844,0
七夕,juni,0.2749,0
完蛋了,juninn,0.2491,0
克隆,junm,0.2958,0
完了,junn,0.5091,0
完備,juob,0.2690,0
完備的,juobhi,0.2605,0
密集,juod,0.3665,0
完全,juog,0.7381,0
完全是,juogao,0.4978,0
完全相同,juogdubr,0.2713,0
完全沒有,juogeekb,0.4700,0
完全符合,juoghior,0.2519,0
完全一樣,juogmde,0.2879,0
完全不,juogmf,0.3927,0
完全不是,juogmfao,0.2997,0
完全不同,juogmfbr,0.3675,0
完全一致,juogmmk,0.2688,0
完全可以,juogmrvo,0.5414,0
完全免費,juognulc,0.2714,0
完全就是,juogyuao,0.3135,0
七年,juoq,0.3379,0
七個,juor,0.3043,0
密切,juph,0.3286,0
密切關注,juphateg,0.2580,0
密切相關,juphduat,0.2916,0
克拉,juqt,0.2535,0
克拉克,juqtju,0.2506,0
七號,jurn,0.2542,0
七屆,jusg,0.2478,0
完璧,jusi,0.2500,0
完美,jutk,0.5904,0
完美地,jutkgd,0.2596,0
完美的,jutkhi,0.4904,0
完美世界,jutkptwl,0.2582,0
